temperature,humidity,pressure
22.990744686038596,53.569950872695166,1008.6855458539586
32.93428546900135,81.33431532301096,1010.1123294640603
40.952278129049894,53.53654606981312,1012.735595575876
25.04731837434656,68.02635465239034,1004.0959359234557
27.16851135198614,57.45724149980642,1015.5716084733443
30.498256825438204,64.35861653407008,1013.5769065772063
27.482621729419005,68.2876241030348,1013.5909286285397
22.246682844669337,68.21357215450273,1012.1923786940487
30.342814874030136,69.21920754235285,1010.09808328847
24.688481431369475,81.13711269058646,1013.3643061798341
32.36796215317591,69.5353430151398,1012.9590706687069
25.402878828830985,62.558433647093516,1008.2297964452949
37.7496720250877,74.64087168288357,1007.1319911355155
26.083733538318814,76.89470488924641,1010.50928147631
28.38969241897162,52.72392184863008,1017.7451007574759
34.06758608684835,70.97400069849859,1003.8044646217305
23.845678417830225,72.01172742310898,1002.6623736712378
31.137299673020646,62.02436496640008,1010.8238042061826
36.53571377141214,78.75706813311619,1010.2544385092801
21.96258382719386,63.499444129674735,1010.866708321852
30.92316929266152,66.25576453471542,1011.2197659895425
31.299413971242117,63.2692817571613,1008.8839887268259
33.909114358886555,65.15579047581467,1017.4493171930104
23.81524644560959,54.037249131047986,1001.9954801076174
23.397716934578618,50.59949117405706,1005.8575148760988
32.60970782808449,80.94505063224972,1009.4837261992548
31.48492336616593,56.53038651681672,1001.7840559442292
31.252464251729382,55.08607650543693,1009.1207279778397
31.732241047484877,43.466098863962856,1018.3073508286401
26.599876392107547,58.610382523104974,1010.1044324414798
31.161268485805017,51.76910206592502,1011.1535045285934
31.465362366493405,81.4201516013637,1003.699176174137
26.42824290986816,75.09817089342634,1006.9181929598026
39.328872555723784,58.118496548222765,1008.1240180983804
32.36916460455894,87.52435805344308,1008.4114245162189
24.043482513986756,74.81765486991594,1016.4082189750188
33.28276804316915,61.75168616491378,1012.7884553036256
25.126591648863393,40.005942851264265,1004.4427102153148
33.93542301871226,87.90942572590743,1011.23252389216
35.79297789503702,51.10427533236404,1012.4911087424839
25.89658840824145,48.546012530431085,1015.7007451926063
34.816880646221605,75.2257043200964,1017.9027034328419
32.063904634682494,89.39752406339272,1004.9245290408606
34.11030079997245,78.84272818510519,1005.9457124439483
39.48396491326974,70.6390912005236,1003.7121107054269
28.773059419985646,70.94754341665286,1008.8299007044651
26.23131917821255,73.53415558780307,1012.3317918722316
25.552427851872384,72.58928589786765,1014.9366725829456
25.920948575172808,67.81191423969376,1009.6202448817874
29.614491452929478,66.04201103951875,1008.4007623837258
31.70575987408322,64.37406872100478,1010.7587899612437
31.383453996650097,57.46035411133324,1005.8242854918499
34.13591624518012,62.19324923133226,1020.4476936084739
30.065009459389536,48.07043185804615,1001.9616948644097
37.26767038578659,64.0166037320525,1010.9237028944787
28.67671583381022,55.11408892849083,1020.1180310961482
43.600845832948096,53.964106827842286,1010.0339992227999
33.128336738825034,66.79894151153478,1009.0498048249925
25.714212217918586,78.920022863446,1008.2127728859479
24.64553750969444,74.18316606002313,1009.098041591188
32.41236207621593,49.29499396376823,1016.8642423733827
28.882686073370746,55.10371863429663,998.9406904433524
33.57000247046046,74.40771187988216,1017.6671685064816
32.366188122867726,55.175126064616904,1002.8802142377493
29.635855436715637,62.753668500029754,1008.6667383538279
25.766031409657977,70.50052099024552,1007.8537778985067
22.425763876570677,55.31655545136365,1012.9427663488536
27.767425239664895,66.0537550614596,1002.0093782405812
34.28199397161736,51.65974505081795,1012.3108633304097
31.07046872065102,58.98632356048786,1020.1215481164343
23.771306106440058,68.19781934142537,1003.1841299770359
30.86590462925591,49.070062664683306,1010.948530838052
31.926586898644185,69.40474737960399,1006.690089111017
25.580712818994336,64.80362201073319,1012.1294360309652
30.76862552972764,70.52489954417148,1010.0957388870787
30.29104359223,67.23914134064661,1006.7925654547785
24.285148510846884,78.64140429973844,1012.4393614243554
31.788936801741418,66.25224502647907,1019.0217405489337
32.803922631841175,60.70594458874747,1009.0454810413635
35.41525621587638,66.22297503032284,1013.5987897107409
35.26901026017451,70.43298029036387,1003.5336352106442
23.111653160214544,65.48860070325705,1005.21781811591
25.310874800424386,65.40591691203882,1012.3620313894019
32.5751763360433,57.980083121932445,1017.4205801426798
32.56892975456105,58.37099082449052,1011.7780667439283
32.57523843153024,50.97394728200307,1008.4347098473843
49.26365745327361,82.4957674318694,1009.9964570271168
32.85445255346583,52.56136764608715,1003.7479613301514
35.677828200902994,58.07094802204092,1013.0225766317768
34.770008817466014,57.81592734430802,1014.4116653116171
33.25695625652899,73.94924376944441,1007.7395483358346
28.42365377679827,62.05050321707972,1007.6497892612025
33.79484610246634,77.47742072673734,1011.3293911482602
26.13587392731214,58.26509375756132,1007.816401319797
28.815906966299956,67.78994162223802,1009.6693369268709
27.573182260854484,56.64652946740243,1020.4986089458325
30.409370696931614,86.45149127773388,1008.76487149627
41.573292833367546,53.12401580970487,1008.2082992398939
20.66367403704126,68.09820710227028,1006.7622909718242
33.431300951872565,71.33776880932099,1013.7209598574997
21.936420644051744,69.13799097451498,1009.0938791339095
27.640340671052833,63.147123411222914,1006.7531348083928
35.44475298483683,63.70179300266574,1016.6065201613651
30.321400095477316,65.4381147197911,1017.0980150225682
24.61127611035347,63.529979983715116,1006.9978821713065
26.42348145370016,74.6387911679491,1000.6673002431969
33.39798874467338,87.10523001591352,1015.0375684491846
26.34816684141432,59.425082149921664,1006.5768508712
31.082292947909874,51.301970204209226,1013.9531279958138
30.22785919951907,64.11717951648745,1000.1494809114408
26.741998261970913,90.79709337654319,1014.4629866914966
40.719720446626624,56.963254320302696,1003.9441403535961
33.169595111590056,81.39116805444067,1013.6538205953326
19.874287066711965,81.77700814076441,1010.0713653391822
30.93227157384714,59.46411758292005,1005.2303029030168
26.69106767615806,70.68983079185276,1007.964818435366
34.26216667398112,81.28396623128538,1013.4315922847835
26.037396307836495,61.20872259012513,1010.5294722655761
29.426317792665504,62.964196398976384,1012.9220649023624
32.524936394902284,59.18319086051356,1019.8822029225774
34.32877597085061,54.852432693071336,1002.1787919414447
23.998517964721117,58.50722454933993,1018.0860628748432
28.327493820795258,52.760597332377436,1010.5217796876161
27.62527344419522,65.34083468259226,1005.5060797583843
26.73335383713144,57.30026768941358,1003.348431871305
38.82727120140548,67.33785911790747,1009.0543980461148
32.024908554804774,49.44104353796373,1014.6082505596223
23.695580228324772,68.30880232214457,1009.3622543981123
34.58930973527388,73.33528961608924,1017.5557746512368
40.610780985063165,45.062643574285445,1002.7441215497422
35.16232630275574,68.74056569847572,1009.9395552607697
22.403150170229935,77.27668992473292,1003.7380327779344
27.578829635668743,52.90358981308795,1011.8181594131248
36.334555745933116,81.72572386837703,1014.4344369504865
26.461652671906094,69.19019009366045,1007.8961910315948
32.219097140731144,57.949881442415915,996.9789307168643
33.87317026714668,64.44230922342294,1010.9947407339824
25.365347642109583,70.58326912521723,1012.1836927586676
29.702373219691,65.76005391412411,1012.0214737748084
13.793663299654636,70.38755992446369,1016.1789109591108
24.878061793328552,55.79326406920634,1004.6447316017548
28.7371592430342,66.69360824036077,1013.4010805272522
23.761084090175753,50.8628550309502,1015.9625375623899
38.16205651965818,63.887739386513,1001.1070620799674
22.849293110196836,55.960923585352106,1011.5982591295949
27.799777566515083,57.64470057410233,1007.4791008449616
30.653702886430455,77.36093175210438,1009.5923866344917
37.20636644533058,75.9131012059427,1011.7383824176917
22.8206892441028,71.09138120907177,1007.5638571794323
35.815818760774796,54.07687235327421,1006.621459604192
30.051165305097935,61.83591550305198,1010.1707620874402
25.092456744760245,77.13097699979184,1004.563770305686
32.31051737131635,66.41716913639905,1004.5708743555741
30.99529847786735,88.19329539981695,1013.3968664147825
26.998915614206027,68.93317839394372,1004.2560298242067
30.349010424950094,66.92049116490031,1013.331562504546
28.0734320156912,61.908835357974986,1012.3129564642697
30.56758672625624,66.33540904782282,1001.370966356047
33.31065337260523,63.47530163619456,1006.6121767383218
37.93008408072676,72.0810867668859,1015.9705470152369
23.810922505865754,74.56702316794585,1005.0941723443016
40.665166873281336,57.140105394920504,1007.6779786884531
20.23956100238749,51.68767046442222,1012.3103044662595
29.241074524822082,46.637946268967035,1013.916952546413
32.94158603242288,70.07991326912544,1008.7423055697775
31.404959338675162,53.966333938261265,1007.0124490265418
26.88650240089703,43.471094070475175,1017.1118493084925
28.959388748213623,68.88578604530964,1018.6944983189879
27.534995326705836,89.9299951743279,1014.8942902539089
27.053176215278942,64.93929088460106,1010.4265907128251
34.24801048510513,73.38490774451643,1005.9586713917954
31.785077429825236,65.81829358547564,1005.8477779672172
26.535452023696728,64.01110346808858,1012.6125705263288
34.49799937716625,74.19076482987768,1012.0919911044434
31.536497604383047,62.097254558113484,1017.0079929647321
34.0643105941948,67.67392314071903,1013.2522504626806
33.14814420961806,68.21697806196013,1002.4845984912009
25.855024945389637,58.31909546356951,1015.2597380886145
27.199094799015153,74.92042349536523,1005.009696863428
33.73646802561631,63.25040243304591,1008.0801436402382
33.05185132716733,57.442548405071555,1011.2510010312585
29.89549203017926,70.36509843570404,1019.9783374489198
30.58663691654391,56.015320182089624,1025.5495927800268
36.388324478942124,65.28181157369129,1013.0336152956809
27.04214305582085,64.90881003355797,1009.084016906398
32.73548690585019,75.85895565831578,1012.6725282424028
28.98903673783053,69.74698232879953,1014.4382771293692
28.9115939838639,64.74973041254856,1008.396661872214
35.49388425993595,73.17766299200287,1018.9760567795616
34.12708174494015,78.90207549017313,1011.150353795957
34.06754818000319,70.57810306351863,1012.4887154454569
36.52739403577164,65.10352619843381,1013.3296212602723
30.105019208163796,51.8816376764984,1012.1079330530723
33.40976485647482,54.348863369246274,1014.194702502348
28.44866621703272,61.94775295645332,1006.9137340672654
31.62083176244221,58.90487797840717,1007.2084912302698
29.349284728161578,63.13028697014554,1004.4992288351415
30.48497982496359,65.56649924897107,1012.1975061531011
32.975785127184565,70.2969275435673,1013.8946825175606
25.908896583832636,64.29501221940909,1012.2888643307595
40.4619363784273,69.86501643826202,1018.3724621667377
24.96991309250149,65.6447441481012,1009.9720199058547
23.92905693606134,45.24533433646128,1013.3437082779626
35.79055436750034,55.606646061812455,1004.5414956193034
33.95831346981468,63.55912444278385,1008.064501487628
33.12059908526078,52.90305257158892,1013.4776887878289
33.1417275463214,70.99928729996205,1014.2455105537157
29.938766135765427,80.30750832343698,1008.5301652616791
25.51372814257084,77.18761851697317,1009.6420037407097
30.37902279096863,62.86557129069792,1002.4106312665959
26.61419144243944,79.90726136849952,1008.2148539959669
34.87559866708875,66.48667457202112,1014.4519158175989
29.264713092489306,61.629140288819606,1012.8760250805328
25.872514016037442,58.8659733645906,1012.503328606906
28.393070791735035,61.975303135118715,1010.2488684359048
32.064657271378124,61.118231814587716,1010.0353157931409
27.181377235980126,66.70416222375488,1006.6983943026328
25.888898022167844,66.60573981049865,1013.4941421010127
31.218436057459563,65.03046020153414,1012.1048647219469
31.224832855543614,69.3693816974635,1012.460094239964
27.46528412314435,76.90646274786342,1007.3698257866621
27.644808471908387,74.49554135441323,999.2332854006438
31.16024968678818,50.151020315500965,1015.4857635587684
22.75957829251338,39.46078865098045,1007.605812719958
22.962681128117225,74.34319911239274,1005.6861211797844
26.40777889373782,51.33121301584579,1013.4673945595699
28.932764241440765,62.75234598107316,1008.0399368004043
31.554537827990025,53.298869739406406,1015.2996819202331
37.37678108474776,46.9801956241998,1013.0850297478835
34.2882981160101,70.41462728204787,1013.4178466160024
29.200307350182864,72.59155160302647,1003.1702214439973
29.904918960486555,59.2348959927328,1016.059719926932
24.987353176810956,39.0895770785509,1011.3062526561692
29.90743432003805,59.53755551747517,1008.153614303769
28.55670680539931,68.91804005402547,1010.7169423367112
31.613592801690448,50.21088431225871,1001.1188238355084
25.863845282238387,66.83359919779156,1012.0432640574033
32.59673257120586,64.84690150827005,1004.8531424590897
37.66369456501289,70.79291499601088,1003.2366485707823
29.456199257715713,66.19580368414154,1002.3882040689106
32.00855861049471,55.26931059118444,1015.5634418749496
33.45071995855556,76.96571501664491,1006.8536830315361
27.993897640570818,63.4147042697303,1017.6686385495825
31.120462409052084,64.72695460490068,1007.3209926847385
30.062962003908975,55.667320409268044,1001.4632102120353
30.48838049274416,60.567177488084894,1004.4173778002568
26.13495108072267,56.15197285973099,1016.1790581000347
30.122550871294713,63.27053940076577,1009.2205091103167
32.48999145622725,82.11708480142343,1007.258563517547
37.25571803897521,51.28098857068643,1010.8000911292639
34.79635413042603,48.86438602123259,1012.5089136808377
40.76591228755778,79.71170327493608,1015.5869940795124
26.163262185559752,62.90676322848134,1017.2424961494646
34.36160318360339,58.309272613400836,1008.2011567710546
30.91671002869176,75.39904687396077,1003.3697615695899
40.94901466608836,58.94384460263136,1007.9326741943836
25.958508573224243,83.26009713546937,1011.3014025329144
25.801390789096118,71.7792587133927,1005.181205368947
27.00303677277989,60.120885918542974,1005.2142454255248
19.380521378450965,86.57308213265503,1011.7189394077494
27.371224891596196,58.94285076996662,1009.7567382421478
26.20433669223151,72.42095372009307,1010.1639849770579
30.75196893238104,67.99292580406492,1006.2075233264997
31.708779878885796,78.01741289398798,1008.8479964289712
39.38085419607943,80.61511196726853,1005.3788342786585
34.75211919093025,65.32004149065767,1014.4509920556239
27.115481721687985,57.46582129653817,1015.1762466736187
25.50792664325821,69.59972142939117,1000.7690606888095
32.45959585753253,58.22284630247894,1005.352445699038
23.398833964896788,85.13387247526623,1002.5173537245496
39.157293829271765,66.36535331082737,1006.7498803279655
35.897200603606436,61.34678448687891,1009.5828101510482
27.654121739476476,66.84680305864909,1002.7517739015074
21.434327354545612,51.52873710470303,1005.3907009343734
36.76936187082706,55.28385961489349,1004.9802131395925
29.42730077373691,77.00413907944426,1011.0363366469948
36.18908155986731,58.43105721028604,1010.3467216851813
22.027861706028165,54.5308901731806,1006.3913122333138
27.003124885231134,70.36652752527286,1010.8841043606969
30.026218498590914,76.85704154662997,1007.2665995770636
30.23490296882371,72.18953310665067,1008.6417244483697
27.74967264260378,74.96047685805816,1018.3672604514927
33.114249661737496,57.43204911430539,1016.7023052589517
24.661897853087027,50.78189333258156,1003.5020938153621
29.288102574893532,80.01333651955487,1014.1486620893959
30.601478158559495,61.77320161157864,1014.056982772458
32.57219417029374,62.49166983544953,1004.2586835562369
33.558074390444446,78.28194141849058,1014.0938882187743
24.376789540810655,70.5623000940066,1017.6896595920628
22.32942914632189,69.55887772081607,1004.3872759687779
36.38838410949255,86.65002344901083,1005.4124858949286
31.661570059897958,58.564817696198574,1015.0883073342175
26.25756731721723,74.27840128081237,1011.3574765541282
37.75575987761262,65.57013124897084,1012.7573813761976
30.578373171464293,67.68592278863257,1011.7029460820024
35.89648592031913,80.28468426412532,1011.9534796046407
30.337592407050543,70.07835756289624,1003.3676393584445
40.303739624409936,70.38296079049633,1015.2365885331072
38.77670421221602,75.72507337309803,1015.8479499621388
28.75517925760463,61.350472704571146,1008.8530462796599
34.85785475477178,56.607903326609936,1009.7826152509307
33.226879747925736,54.55190805978967,1002.3444624872213
36.843157787661745,45.33643410623998,1012.5712737800892
25.17538269709948,85.56207129940321,1012.8602872085708
33.4302572999922,53.96791634278317,1009.6890449150035
35.292122434247936,62.78746376414228,1015.6217667993525
21.20630256788443,62.23186700111079,1008.3296138451003
24.083707436671126,68.07406697809101,1012.823029629468
19.803839111199498,73.15737212539297,1004.9016783065395
28.652965827777212,73.60473488359746,1009.8822392456289
33.58771127897981,59.16922561431062,1009.1282287104858
37.51178526048014,63.32878286213589,1011.1265396102048
30.370473902098876,67.825799504883,1008.1523653558332
38.14307772785646,62.51308873816453,1009.3426370216416
23.099492708925542,81.07345576019992,1014.1302358572075
21.483087803224226,69.90974951638252,1007.816178813809
29.722261505516904,72.34877786049817,1001.9671144963066
31.920327244696537,71.62881268667412,1018.7479195210271
29.836526259529535,76.73473857485325,1016.9072703934524
19.662789499800617,66.81021558703706,1003.5386865244719
29.55439980243606,52.03168052044153,1013.448539026226
23.477652497475734,68.99687951752642,1007.4851261472432
33.348362744150194,58.48643106208171,1011.3174360766553
31.83299123048424,59.713833182502434,1011.4711206450675
25.300601068363225,70.86364018755093,1008.8279609984183
27.430665413316532,77.38283071433636,1006.081171672068
24.70393239055524,65.21271576736062,1006.5472947384187
29.68660451363414,68.08833012598964,1005.4190404225938
34.77571160250619,82.02214944635239,1005.8408889588478
25.07136976832228,67.40753179488568,1009.6641085497532
32.52023257758922,91.01683114180395,1006.4212000544462
27.348711908137794,70.65509645631545,1013.4102603285631
26.03563583868828,47.39237240844182,1017.4362307766796
29.464848200227213,72.53341621104532,1007.0997337931498
24.82378838790313,68.81158384882778,1011.1970225026769
27.23175347326409,77.89752754082745,1012.4984255515146
24.010610537055758,71.73181351269959,1012.3600113545964
39.82362566458195,63.615440160162265,1010.3797763395804
30.176317759858645,52.757017637106344,1013.7134120917987
26.50137246003707,62.90976742713975,1012.4112447634033
31.06989955367111,56.494795457907,1003.8116878883635
29.43835975154585,59.19476550195277,1014.3457803219463
28.895152002333884,70.88578404420609,1014.4364541863337
33.07083350021713,81.69904504351406,1006.1835694791071
33.787538550236526,68.9467152982298,1010.189689177238
27.34749426194736,53.04116937964815,1013.4166449640553
27.1209087967766,69.4460266822014,1008.9534309021032
28.62474151424178,76.96631486645651,1015.3648902388301
18.490394176322077,58.90217095680618,1021.8193624730968
22.42404468900724,63.65982833327082,1006.070069836825
36.83437133722262,65.14688194729197,1003.0947769842311
38.22483856750642,57.151016869177596,1011.5190929780243
28.75481980221811,71.4828043384386,1013.6078125256307
32.88278481527883,63.79051851392219,1008.8456681307762
31.556250772717682,69.19532443907028,1017.2663033166052
45.39440404227619,56.125078221978995,1003.3069710013838
35.59787455717289,60.62541699676589,1013.4645931151581
29.360412042596167,72.22381357827771,1006.9706958962055
25.22229779699787,61.27166847908233,1018.5968895310365
21.96776839871214,82.26963851233405,1019.9625767658406
31.017318179336115,61.003638143853976,1006.1667170610832
26.218246273578483,67.24684725751887,1007.2522143204571
22.88873145201163,74.3259083187309,1014.297939434899
26.767135578787368,50.816342670669684,1008.0643467510524
24.592259981928024,47.39191188019224,1009.7729439103388
38.43570817536282,49.74343685429905,1010.1269421027121
34.408198784747256,77.62584103427182,1000.4016342190117
29.960136793416915,59.481418541075534,1009.9308112695288
37.39972069445013,90.58199285668252,1006.5513611296791
30.38684153823809,59.357524013426115,1007.5343858880011
25.69357899335868,66.84551303197037,1017.2181600173441
37.61562038634828,80.42109952567876,1003.7174655286037
32.694550218423295,85.06092888159122,1014.0660259337399
24.81376922836772,85.61503576636397,1008.6051853483409
29.04830660958196,77.08366230593143,1008.6011991575208
25.621908733076214,75.24062525811462,1013.9518594802586
23.086001345178317,70.92526949201184,1011.7002564728444
34.630887737658206,72.78361076166638,1012.8530649860977
39.54708320235065,59.488142836714665,1014.8409233026644
23.007162130904295,56.81801116577693,1008.3434580840834
32.81484618345286,64.96625542589048,1006.9388163274613
26.746787154390866,63.298153774750716,1004.574247367211
27.56437308117652,60.46771950672725,1005.8729473501053
27.038030378805654,71.96387447456715,1024.7454721265435
25.68004615160092,74.5530520857051,1016.2233979036839
30.242608139724133,65.88406886291847,1003.2446281689599
25.84524941794481,79.77530081055262,1003.3877102162821
31.352284128899193,53.58310885866495,1012.4093303085924
29.748809452754315,63.06340540720282,1012.7363239868898
28.80525976566795,57.831776793971954,1012.7444191765868
25.46218168979201,46.3346338292694,1008.7252210322315
27.116143347158335,64.17319314157301,1009.3727286999855
33.77695612912878,63.78252491616716,1011.6393976207968
32.504585938121906,80.13449743242131,1010.4294650314666
25.112223776007244,71.30811684554777,998.9034981362623
30.49666152714613,54.758131756707954,1008.851001847124
33.75693561685895,83.54092566334188,1005.7429678286984
21.652973594393142,77.21033695525352,1010.8760570945426
32.71680096189967,70.82097703468615,1024.9262950130171
26.686881205270765,62.73515901150168,1011.8374083273716
32.852993342965796,55.405607632765204,1008.4323515691381
26.183704217287417,61.27793223928947,1014.6090075098863
20.975589496677404,75.88748619704185,1012.413439436046
21.862287810584185,83.84586305934609,1012.1004724522592
30.24042473330691,80.43243528272188,1013.0342529660784
31.29861250860741,60.11150578213726,1020.2827178241477
25.478416874477958,53.80382566710989,1004.3455578233704
33.19296229388687,66.40886246911204,1012.3681603840573
21.6923996886552,47.31560634437149,1005.3680943500923
29.66960100676342,68.23167714184781,1012.7775632317113
23.944919001187717,63.52397413701331,1005.4065674425696
26.740819460989204,60.33963498131758,1007.9131659319746
30.23699335658207,49.05296932733204,1008.5245504288105
25.69793317358024,70.13600106569717,1014.8790835967235
28.077222278850872,59.672991603380886,1014.5922722197121
35.0314640460722,53.30083164289712,1003.7714131177681
27.115540652384254,36.2773778671835,1010.2746705549993
34.17846056032571,64.72485094949364,1006.4521007262541
24.351465726711908,82.72251596669744,1003.7074754466233
32.64902088957641,81.6125921454787,1008.9149147478781
37.207843103289505,60.429037434137285,1008.4575860577208
17.641777499363553,58.97787939638219,1022.1335824317276
26.015523722647615,69.68774256075024,1012.1647991268035
32.8853606359027,55.016145608117085,1003.1119124962288
28.984773069785035,68.01791899819466,1007.1761299791453
31.855729366856544,72.6608027838469,1015.106916477147
26.980074066420897,77.26933223884308,1020.4422138643496
30.4329489373645,63.99845923520047,1002.0700834388102
29.221613823039604,62.96326249823034,1000.6003780743048
35.838910308299035,56.22017413243439,1019.354825876859
31.272104216506065,56.7311964596014,1011.9480708868546
31.68801331037601,62.73521108098473,1005.6585363406182
27.940615169387662,68.67365506816178,1012.6731454306122
27.561968879637533,74.13584626233249,996.8212613049157
27.837209060901895,56.96821049319655,1010.0168775329859
31.972260711891483,79.92688568959522,1011.6391058642155
27.895077595898684,62.28876398957431,1014.6213506976892
31.448874284482066,64.78632705651565,1004.9305202385373
40.37700399322719,57.527883208521764,1010.4284358070167
